cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,intinc,ilndom,ilnfor,ils,ichbal,isc,itrade,ifrepo,IOTHII
"14415","0","178244","2307310","Bellevue State Bank","Bellevue","IA","52031","12/31/2014","2/18/2015","NM","200 South 2nd Street","BELLEVUE STATE BANK EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","2","1","Jackson","","","1/1/1934","5/31/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.bellevuestatebank.com","3713","3411","","0","0","245","0","5","52"
"58165","0","3391718","3391727","Belmont Bank & Trust Company","Chicago","IL","60634","12/31/2014","2/18/2015","NM","8250 West Belmont Avenue","BELMONT FINANCIAL GROUP, INC.","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/14/2006","6/14/2006","1/2/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","WWW.BELMONTBANKTRUST.COM","11741","10250","","0","21","1470","0","0","0"
"28035","773","919773","0","Belmont Federal Savings and Loan Association","Belmont","NC","28012","12/31/2014","2/18/2015","SA","42 Catawba Street","","1","0","0","5","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","1/1/1915","12/4/1940","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","www.belmontfederal.com","3305","2772","","0","40","493","0","0","0"
"28348","1411","72678","0","Belmont Savings Bank","Bellaire","OH","43906","12/31/2014","2/18/2015","SB","3301 Guernsey Street","","4","0","0","5","0","Belmont","48540","Wheeling, WV-OH","1/1/1886","10/29/1935","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.Belmont-Savings.com","21514","5648","","0","12","15673","0","0","181"
"23901","11885","348207","3929791","Belmont Savings Bank","Belmont","MA","2478","12/31/2014","2/18/2015","SB","2 Leonard Street","BSB BANCORP INC.","6","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1885","7/12/1982","10/1/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","www.belmontsavings.com","38774","35347","","0","85","3132","43","0","167"
"30744","5846","493077","0","Belpre Savings Bank","Belpre","OH","45714","12/31/2014","2/18/2015","SB","605 Washington Boulevard","","2","0","0","5","0","Washington","","","1/1/1902","10/24/1955","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.belpresavingsbank.com","2107","2056","","0","-5","24","0","0","32"
"15362","0","223751","0","Belt Valley Bank","Belt","MT","59412","12/31/2014","2/18/2015","SM","111 Castner Street","","1","0","0","2","0","Cascade","24500","Great Falls, MT","3/14/1936","3/17/1937","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.beltvalleybank.com","2644","2322","","0","41","272","0","1","8"
"28384","15152","462774","0","Ben Franklin Bank of Illinois","Arlington Height","IL","60004","12/31/2014","2/18/2015","SA","830 East Kensington Road","","2","0","0","8","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1893","1/29/1941","6/25/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.benfrankbank.com","3267","3161","","0","0","70","0","4","32"
"57949","0","3369007","3927304","Benchmark Bank","Gahanna","OH","43230","12/31/2014","2/18/2015","SB","461 Beecher Road","BENCHMARK BANCORP, INC.","2","0","0","4","0","Franklin","18140","Columbus, OH","8/1/2005","8/1/2005","12/19/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.benchmark-bank.com","5104","4878","","0","17","188","0","3","18"
"19215","9671","980960","1133428","Benchmark Bank","Plano","TX","75024","12/31/2014","2/18/2015","NM","5700 Legacy Drive Suite 10","QUINLAN BANCSHARES, INC.","5","0","0","4","1","Collin","19100","Dallas-Fort Worth-Arlington, TX","8/29/1964","8/29/1964","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.benchmarkbank.com","17399","17025","","13","257","102","0","0","2"
"20484","0","94522","1141441","Benchmark Community Bank","Kenbridge","VA","23944","12/31/2014","2/18/2015","SM","100 South Broad Street","BENCHMARK BANKSHARES, INC.","13","0","0","4","0","Lunenburg","","","9/8/1971","9/8/1971","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://www.BCBonline.com","21992","20759","","0","96","1137","0","0","0"
"15697","14407","810919","0","Beneficial Mutual Savings Bank","Philadelphia","PA","19107","12/31/2014","2/18/2015","SB","1139 Chestnut Street","","59","0","1","9","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/20/1853","11/21/1939","1/14/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","http://www.thebeneficial.com","139306","106430","","2","712","31527","0","0","635"
"58490","18032","3608751","3842630","beneficial state bank","Oakland","CA","94612","12/31/2014","2/18/2015","NM","1438 Webster St., Suite 100","BENEFICIAL STATE BANCORP, INC.","4","0","1","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","6/27/2007","6/27/2007","7/25/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","www.beneficialstate.com","13697","12726","","0","129","742","0","4","96"
"35281","16263","2859538","3832042","Benefit Bank","Fort Smith","AR","72903","12/31/2014","2/18/2015","NM","8300 Phoenix Avenue","BENEFIT FINANCIAL GROUP, INC","4","0","0","4","1","Sebastian","22900","Fort Smith, AR-OK","11/30/1999","11/30/1999","6/11/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","www.benefitbank.net","7680","7610","","0","36","29","0","2","3"
"13774","13729","824242","1491708","Benton County State Bank","Blairstown","IA","52209","12/31/2014","2/18/2015","NM","212 Locust Northeast","BLAIRSTOWN BANCORP, INC.","1","0","0","2","0","Benton","16300","Cedar Rapids, IA","1/1/1869","1/29/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.bentoncountystatebank.com","1934","1656","","101","0","165","0","2","10"
"23621","7290","473501","2333663","Berkshire Bank","Pittsfield","MA","1201","12/31/2014","2/18/2015","NM","24 North Street","BERKSHIRE HILLS BANCORP, INC","95","0","1","4","0","Berkshire","38340","Pittsfield, MA","2/6/1846","1/2/1982","7/11/2014","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","http://www.berkshirebank.com","207033","173990","","477","0","30949","657","22","938"
"20015","0","7009","1246159","Bessemer Trust Company","Woodbridge","NJ","7095","12/31/2014","2/18/2015","NM","100 Woodbridge Center Drive","BESSEMER GROUP, INCORPORATED, THE","1","0","0","8","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1907","8/14/1969","4/11/2014","Stock","0","1","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","http://www.bessemertrust.com","9717","8020","","0","30","1667","0","0","0"
"21868","0","976703","1246159","Bessemer Trust Company, National Association","New York","NY","10111","12/31/2014","2/18/2015","N","630 Fifth Avenue","BESSEMER GROUP, INCORPORATED, THE","1","0","0","9","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","12/20/1974","12/20/1974","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","http://www.bessemertrust.com","9524","5673","","0","2453","1252","1","0","145"
"1808","15971","851631","1095058","Better Banks","Peoria","IL","61615","12/31/2014","2/18/2015","NM","10225 N. Knoxville Avenue","BACKLUND INVESTMENT CO.","7","0","0","8","1","Peoria","37900","Peoria, IL","1/1/1898","1/1/1934","8/15/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.betterbanks.com","6001","5050","","0","123","825","0","0","3"
"26601","9804","946171","3197835","Beverly Bank","Beverly","MA","1915","12/31/2014","2/18/2015","SB","254 Cabot Street","BEVERLY FINANCIAL, MHC","4","0","0","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","3/25/1986","3/17/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","www.beverlybank.com","13207","12843","","0","43","278","0","0","43"
"57701","0","3216017","2260406","Beverly Bank & Trust Company, National Association","Chicago","IL","60643","12/31/2014","2/18/2015","N","1908 West 103rd Street","WINTRUST FINANCIAL CORPORATION","7","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/2004","4/1/2004","12/13/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.thebeverlybank.com","29984","22049","","5687","47","2064","0","2","135"
"17741","10536","499501","0","Biddeford Savings Bank","Biddeford","ME","4005","12/31/2014","2/18/2015","SB","254 Main Street","","6","0","0","4","0","York","38860","Portland-South Portland, ME","7/27/1867","4/4/1957","5/3/2012","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.biddefordsavings.com","14227","12929","","0","8","1236","0","0","54"
"3320","0","362856","1918081","Big Bend Banks, N.A.","Marfa","TX","79843","12/31/2014","2/18/2015","N","301 South Highland Avenue","BIG BEND BANCSHARES CORPORATION","2","0","0","7","1","Presidio","","","5/2/1907","1/1/1934","6/29/2009","Stock","0","1","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Southern","West","www.marfanb.com","3030","1544","","0","52","1431","0","3","0"
"29637","3790","521970","0","Big Horn Federal Savings Bank","Greybull","WY","82426","12/31/2014","2/18/2015","SA","33 North 6th Street","","6","0","0","8","0","Big Horn","","","1/1/1935","2/28/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","www.bighornfederal.com","7194","6105","","8","308","772","0","0","1"
"57973","0","3363975","3899456","Biscayne Bank","Miami","FL","33133","12/31/2014","2/18/2015","NM","3121 Commodore Plaza, 3rd Fl","BISCAYNE BANCSHARES, INC.","3","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/5/2005","7/5/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","http://www.biscaynebank.com","18821","18518","","0","230","73","0","0","0"
"14083","0","354","0","Bison State Bank","Bison","KS","67520","12/31/2014","2/18/2015","NM","223 Main Street","","1","0","0","2","0","Rush","","","1/1/1901","3/21/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","https://www.bisonstatebank.com","300","169","","0","2","128","0","1","0"
"23806","10968","615954","1128880","Bitterroot Valley Bank","Lolo","MT","59847","12/31/2014","2/18/2015","NM","11300 U.S. Hwy. 93 S. Ste D","BITTERROOT HOLDING COMPANY","10","0","0","4","1","Missoula","33540","Missoula, MT","5/17/1982","5/17/1982","1/1/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","www.familyofbanks.com","15726","14440","","0","106","1175","0","2","3"
"58723","0","3636428","3636389","Black Hills Community Bank, N.A.","Rapid City","SD","57701","12/31/2014","2/18/2015","N","840 Mount Rushmore Road","BHCB HOLDING COMPANY","1","0","0","4","1","Pennington","39660","Rapid City, SD","11/27/2007","11/27/2007","7/20/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","http://www.BHCBANK.COM","6084","5727","","0","94","232","0","2","29"
"27897","507","444677","0","Black Mountain Savings Bank, SSB","Black Mountain","NC","28711","12/31/2014","2/18/2015","SB","200 E State Street","","1","0","0","5","0","Buncombe","11700","Asheville, NC","4/4/1923","7/10/1985","3/31/2006","Non-Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","","1313","1306","","0","7","0","0","0","0"
"15152","12080","603540","1978656","Black River Country Bank","Black River Fall","WI","54615","12/31/2014","2/18/2015","NM","221 Main Street","BRAD, INC.","2","0","0","8","1","Jackson","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","http://www.brcbank.com","2882","2691","","0","71","119","0","0","1"
"14078","11465","27548","1491913","Blackhawk  Bank","Beloit","WI","53511","12/31/2014","2/18/2015","NM","400 Broad Street","BLACKHAWK BANCORP, INC.","8","0","1","4","0","Rock","27500","Janesville-Beloit, WI","1/1/1881","3/19/1934","4/24/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","www.blackhawkbank.com","22296","18711","","0","5","3400","12","156","12"
"18402","11017","890742","1823345","Blackhawk Bank & Trust","Milan","IL","61264","12/31/2014","2/18/2015","NM","301 4th Street West","BLACKHAWK BANCORPORATION, INC.","16","0","1","4","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","6/28/1961","6/28/1961","4/25/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.choosethechief.com","39936","22833","","0","18","15958","0","0","1127"
"58580","0","3580334","3398070","BlackRidgeBANK","Fargo","ND","58104","12/31/2014","2/18/2015","NM","4040 42nd Street South","BLACKRIDGE FINANCIAL, INC.","12","0","1","4","0","Cass","22020","Fargo, ND-MN","4/23/2007","4/23/2007","10/1/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.blackridgebank.com","16586","15897","","0","82","591","0","0","16"
"11608","14713","578741","2511313","BLC Community Bank","Little Chute","WI","54140","12/31/2014","2/18/2015","NM","206 East Main Avenue","INDEPENDENT BANCORP., LIMITED","1","0","0","4","1","Outagamie","11540","Appleton, WI","12/6/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.blccb.com","7222","6469","","0","45","695","0","10","3"
"13446","0","886044","1202472","Blencoe State Bank","Onawa","IA","51040","12/31/2014","2/18/2015","SM","21945 State Highway 175","MONONA BANCORPORATION","1","0","0","2","0","Monona","","","6/30/1931","1/4/1934","9/12/2011","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","http://www.blencoestatebank.com","1391","1082","","0","56","247","0","3","3"
"976","10332","937843","1245648","Blissfield State Bank","Blissfield","MI","49228","12/31/2014","2/18/2015","SM","204 East Jefferson","BLISSFIELD BANK CORPORATION","2","0","0","2","1","Lenawee","","","5/24/1873","1/1/1934","6/22/2009","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","www.blissfieldstate.com","3306","2469","","0","6","792","0","3","36"
"13563","0","218757","0","Bloomburg State Bank","Bloomburg","TX","75556","12/31/2014","2/18/2015","NM","109 Main Street","","1","0","0","4","0","Cass","","","1/25/1916","1/1/1934","6/18/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","","442","405","","0","32","4","0","1","0"
"15714","9143","64543","1097511","Bloomfield State Bank","Bloomfield","IN","47424","12/31/2014","2/18/2015","NM","48 North Washington Street","UNIVERSAL BANCORP","14","0","0","4","0","Greene","","","1/1/1873","1/4/1940","1/29/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","http://WWW.BLOOMBANK.COM","15519","13290","","45","39","2020","0","16","109"
"9788","0","820842","1416505","Bloomsdale Bank","Bloomsdale","MO","63627","12/31/2014","2/18/2015","NM","55 Mill Hill Road","PEOPLES COMMUNITY BANCORPORATION, INC.","5","0","0","4","1","Sainte Genevieve","","","5/1/1914","1/1/1934","1/1/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","http://www.bloomsdalebank.com","8197","5815","","0","0","2377","0","4","1"
"31090","6361","617079","0","Blue Grass Federal Savings and Loan Association","Paris","KY","40361","12/31/2014","2/18/2015","SA","600 High Street","","1","0","0","5","0","Bourbon","30460","Lexington-Fayette, KY","1/1/1914","11/10/1959","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","www.bluegrassfederal.com","1796","1742","","0","-2","46","0","0","10"
"13753","0","794345","1143913","Blue Grass Savings Bank","Blue Grass","IA","52726","12/31/2014","2/18/2015","NM","102 East Mayne Street","E M F CORPORATION","1","0","0","4","0","Scott","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.bluegrassbank.com","6044","4145","","0","0","1884","0","0","15"
"90160","0","28406","3742020","Blue Hills Bank","Boston","MA","2136","12/31/2014","2/18/2015","SB","1196 River Street","BLUE HILLS BANCORP","9","0","0","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1871","11/8/1985","1/18/2014","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","https://www.bluehillsbank.com/","49273","37381","","0","116","11719","34","5","18"
"6872","0","233527","1426960","Blue Ridge Bank","Luray","VA","22835","12/31/2014","2/18/2015","SM","17 West Main Street","BLUE RIDGE BANKSHARES, INC.","5","0","0","4","0","Page","","","4/14/1893","1/1/1934","11/11/2011","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","www.mybrb.com","9275","8169","","0","7","1005","0","3","91"
