cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,ntrcdsm,cd3less,cd3t12s,cd1t3s,cdov3s
"4071","9878","61953","1063329","The First National Bank of Coweta","Coweta","OK","74429","12/31/2014","2/18/2015","N","106 S Broadway St","FIRST COWETA CORPORATION","3","0","0","7","1","Wagoner","46140","Tulsa, OK","1/1/1903","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","http://www.fnbcoweta.com","11958","2637","4303","3577","1441"
"4652","0","789051","0","The First National Bank of Cunningham","Cunningham","KS","67035","12/31/2014","2/18/2015","N","101 East First Street","","1","0","0","2","1","Kingman","48620","Wichita, KS","7/23/1925","1/1/1934","12/2/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.fnbcunningham.com","4560","1402","2679","468","12"
"6574","0","935719","1417267","The First National Bank of Dennison","Dennison","OH","44621","12/31/2014","2/18/2015","N","105 Grant Street","FNB, INC.","5","0","0","8","0","Tuscarawas","","","10/16/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","http://www.fnbdennison.com","25615","5187","9386","7582","3460"
"3787","14052","771140","1842355","The First National Bank of Dieterich","Dieterich","IL","62424","12/31/2014","2/18/2015","N","101 South Main Street","PRIME BANC CORP.","8","0","0","4","0","Effingham","","","1/1/1909","1/1/1934","1/14/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","http://www.primebanc.com","83972","21588","25871","26187","10326"
"4654","0","636753","1066946","The First National Bank of Dighton","Dighton","KS","67839","12/31/2014","2/18/2015","N","105 East Log Street","DIGHTON NATIONAL BANCSHARES, INC.","1","0","0","2","0","Lane","","","5/2/1888","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.fnbdighton.com","5574","2664","2697","213","0"
"2794","14685","496434","3013793","The First National Bank of Dozier","Dozier","AL","36028","12/31/2014","2/18/2015","N","7825 South Main Street","FIRST DOZIER BANCSHARES, INC.","1","0","0","7","0","Crenshaw","","","3/10/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","http://www.fnbdozier.com","8004","2065","5213","726","0"
"7031","14173","241009","0","The First National Bank of Dryden","Dryden","NY","13053","12/31/2014","2/18/2015","N","7 West Main Street","","2","0","0","7","0","Tompkins","27060","Ithaca, NY","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","WWW.DRYDENBANK.COM","6203","1606","3376","1221","0"
"3014","13333","68859","1838590","The First National Bank of Durango","Durango","CO","81302","12/31/2014","2/18/2015","N","259 West Ninth Street","FIRST BANCORP. OF DURANGO, INC.","6","0","0","7","1","La Plata","","","2/4/1882","1/1/1934","8/1/2007","Stock","0","0","OCC","DIF","Dallas","CHICAGO","Denver","Kansas City","Western","Western","http://www.fnbdurango.com","24658","9312","8655","5296","1395"
"3658","0","914330","1210356","The First National Bank of Dwight","Dwight","IL","60420","12/31/2014","2/18/2015","N","122 W. Main Street","FIRST DWIGHT CORPORATION","1","0","0","2","1","Livingston","","","2/1/1905","1/1/1934","6/1/2010","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.fnbofdwight.com","19334","3888","7298","5995","2153"
"3179","11421","651952","2723648","The First National Bank of Eagle Lake","Eagle Lake","TX","77434","12/31/2014","2/18/2015","N","100 Commerce Street","EAGLE LAKE BANCSHARES, INC.","3","0","0","4","1","Colorado","","","12/30/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.fnbeaglelake.com","11694","3285","5250","2533","626"
"5343","12830","634357","2858979","The First National Bank of Eagle River","Eagle River","WI","54521","12/31/2014","2/18/2015","N","400 East Wall Street","ELLIS BANKSHARES, INC.","4","0","0","5","1","Vilas","","","1/1/1921","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://www.fnb-eagleriver.com","12881","2881","6085","2748","1167"
"3182","0","594451","0","The First National Bank of Edgewood","Edgewood","TX","75117","12/31/2014","2/18/2015","N","119 East Front Street","","1","0","0","7","0","Van Zandt","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","fnbedge.com","3024","834","1618","572","0"
"3184","0","665258","2234863","The First National Bank of Eldorado","Eldorado","TX","76936","12/31/2014","2/18/2015","N","100 Main Street","FIRST ELDORADO BANCSHARES, INC.","1","0","0","7","1","Schleicher","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.fnbeldorado.com","5607","2504","2884","178","41"
"5136","9793","970055","1125357","The First National Bank of Elk River","Elk River","MN","55330","12/31/2014","2/18/2015","N","812 Main Street","FIRST NATIONAL FINANCIAL SERVICES INC.","4","0","0","4","1","Sherburne","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1907","1/1/1934","7/20/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.firstnationalfinancial.com","58478","4842","26019","25779","1838"
"6464","0","609010","2947985","The First National Bank of Elmer","Elmer","NJ","8318","12/31/2014","2/18/2015","N","10 South Main Street","ELMER BANCORP, INC.","6","0","0","4","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1903","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","http://www.elmerbank.com","34753","9877","11947","11645","1284"
"2273","0","450669","0","The First National Bank of Ely","Ely","NV","89301","12/31/2014","2/18/2015","N","595 Aultman Street","","1","0","0","7","1","White Pine","","","2/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","http://www.fnbely.com","0","0","0","0","0"
"3188","13314","371858","1106271","The First National Bank of Emory","Emory","TX","75440","12/31/2014","2/18/2015","N","107 Quitman Street","EMORY BANCSHARES, INC.","2","0","0","2","1","Rains","","","7/4/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.fnbemory.com","8507","2212","3648","1818","828"
"3190","0","379153","0","The First National Bank of Evant","Evant","TX","76525","12/31/2014","2/18/2015","N","115 N Memory Drive","","2","0","0","8","1","Coryell","28660","Killeen-Temple, TX","10/8/1912","1/1/1934","11/29/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbevant.com","6495","1272","2837","1034","1352"
"5400","0","548856","1056965","The First National Bank of Fairbury","Fairbury","NE","68352","12/31/2014","2/18/2015","N","423 5th Street","FIRST NATIONAL FAIRBURY CORPORATION","3","0","0","2","1","Jefferson","","","8/1/1883","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.fnbfairbury.com","19718","5405","6952","6291","1070"
"5142","0","938354","2131373","The First National Bank of Fairfax","Fairfax","MN","55332","12/31/2014","2/18/2015","N","16 S.E. First Ave","FORT RIDGELY NATIONAL BANCORPORATION, INC.","1","0","0","2","1","Renville","","","1/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.fnbfx.com","2169","423","1315","381","50"
"3018","0","306056","2561167","The First National Bank of Fleming","Fleming","CO","80728","12/31/2014","2/18/2015","N","201 N Logan Ave","FLEMING COMMUNITY AGENCY, INC.","1","0","0","2","0","Logan","","","1/1/1917","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","","2987","810","1732","445","0"
"4098","53274","185251","2816858","The First National Bank of Fletcher","Fletcher","OK","73541","12/31/2014","2/18/2015","N","401 West Cole Street","GRIFFITH FAMILY FINANCIAL HOLDINGS, L.L.C.","1","0","0","7","0","Comanche","30020","Lawton, OK","11/13/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","","1944","780","1154","10","0"
"3197","0","393252","1104941","The First National Bank of Floydada","Floydada","TX","79235","12/31/2014","2/18/2015","N","124 South Main Street","FLOYD COUNTY BANCSHARES, INC.","1","0","0","2","1","Floyd","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.fnbfloydada.com","11122","6666","4449","7","0"
"3864","10598","397540","1491360","The First National Bank of Fort Smith","Fort Smith","AR","72901","12/31/2014","2/18/2015","N","602 Garrison Avenue","FIRST BANK CORP","21","0","1","4","0","Sebastian","22900","Fort Smith, AR-OK","2/29/1872","1/1/1934","2/8/2014","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.fnbfs.com","106556","43882","53111","8454","1109"
"3985","0","288152","0","The First National Bank of Frederick","Frederick","SD","57441","12/31/2014","2/18/2015","N","314 Main Street","","1","0","0","2","0","Brown","","","5/18/1882","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","","3796","475","1599","1646","76"
"7502","10513","493013","0","The First National Bank of Fredericksburg","Fredericksburg","PA","17026","12/31/2014","2/18/2015","N","3016 S. Pine Grove Street","","7","0","0","8","0","Lebanon","30140","Lebanon, PA","7/6/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","WWW.FNBANKONLINE.COM","33116","5343","15391","10459","1923"
"6592","16130","505916","0","The First National Bank of Germantown","Germantown","OH","45327","12/31/2014","2/18/2015","N","17 North Main Street","","1","0","0","4","0","Montgomery","19380","Dayton, OH","9/19/1863","1/1/1934","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.fnbgermantown.com","5732","909","2414","1184","1225"
"5150","0","975452","0","The First National Bank of Gilbert","Gilbert","MN","55741","12/31/2014","2/18/2015","N","2 North Broadway","","1","0","0","8","0","Saint Louis","20260","Duluth, MN-WI","10/26/1908","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.gilbertbank.com","4245","1131","2617","264","233"
"3218","0","445955","1246515","The First National Bank of Gilmer","Gilmer","TX","75644","12/31/2014","2/18/2015","N","206 Us Highway 271 N","FIRST GILMER BANKSHARES, INC.","10","0","0","4","1","Upshur","30980","Longview, TX","4/13/1900","1/1/1934","3/21/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbgilmer.com","33388","7847","17831","6964","746"
"4672","0","743053","1051269","The First National Bank of Girard","Girard","KS","66743","12/31/2014","2/18/2015","N","201 South Summit","MID-AMERICA BANCSHARES, INC.","1","0","0","2","1","Crawford","","","1/1/1878","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","www.fnbgirard.com","11738","4274","4394","2772","298"
"5410","0","3252","1050794","The First National Bank of Gordon","Gordon","NE","69343","12/31/2014","2/18/2015","N","134 North Main Street","ISHAM MANAGEMENT COMPANY","1","0","0","2","1","Sheridan","","","1/1/1889","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","http://www.fnbgordon.com","16965","4073","7670","4052","1170"
"3228","0","329952","1105528","The First National Bank of Granbury","Granbury","TX","76048","12/31/2014","2/18/2015","N","101 East Bridge","FIRST GRANBURY BANCORPORATION","8","0","0","8","0","Hood","19100","Dallas-Fort Worth-Arlington, TX","1/1/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbgranbury.com","31346","7187","16164","7737","258"
"2695","9632","610913","1823747","The First National Bank of Grayson","Grayson","KY","41143","12/31/2014","2/18/2015","N","200 S. Carol Malone Blvd.","FIRST GRAYSON BANCORP, INC.","7","0","0","8","0","Carter","","","1/1/1902","1/1/1934","10/17/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","WWW.FNBGRAYSON.COM","28584","8115","15466","4755","248"
"7085","0","917500","0","The First National Bank of Groton","Groton","NY","13073","12/31/2014","2/18/2015","N","159-163 Main Street","","2","0","0","8","0","Tompkins","27060","Ithaca, NY","5/1/1865","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.grotonbank.com","22378","3096","6390","8439","4453"
"5297","11669","742944","1209275","The First National Bank of Hartford","Hartford","WI","53027","12/31/2014","2/18/2015","N","116 West Sumner Street","FNB HARTFORD BANCORP., INC.","3","0","0","4","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","WWW.FNB-HARTFORD.COM","25239","5268","11141","6870","1960"
"2804","0","112332","1084052","The First National Bank of Hartford","Hartford","AL","36344","12/31/2014","2/18/2015","N","101 Third Avenue South","FIRST HARTFORD BANCSHARES, INC.","1","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","www.fnbhartford.com","25030","6149","14415","4466","0"
"4683","52546","931458","2009717","The First National Bank of Harveyville","Harveyville","KS","66431","12/31/2014","2/18/2015","N","197 Main Street","MOHLER BANCSHARES, INC.","1","0","0","2","0","Wabaunsee","45820","Topeka, KS","9/20/1920","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.fnbharveyville.com","2544","377","654","1304","209"
"3248","0","173959","3828241","The First National Bank of Hebbronville","Hebbronville","TX","78361","12/31/2014","2/18/2015","N","305 North Smith Street","HEBBRONVILLE REGIONAL BANCSHARES, INC.","1","0","0","7","1","Jim Hogg","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fnbhebb.com","13129","4457","6695","1580","397"
"5162","11509","23456","1125290","The First National Bank of Henning","Ottertail","MN","56571","12/31/2014","2/18/2015","N","106 St Hwy 78 N","HENNING BANCSHARES, INC.","2","0","0","4","1","Otter Tail","","","8/1/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.fnbhenning.com","21955","2644","8225","7465","3621"
"5419","0","194253","1058138","The First National Bank of Holdrege","Holdrege","NE","68949","12/31/2014","2/18/2015","N","401 East Avenue","FIRST HOLDREGE BANCSHARES, INC.","1","0","0","2","1","Phelps","","","6/13/1884","1/1/1934","12/31/2014","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.fnbholdrege.com","8144","2574","4054","1364","152"
"4123","14385","816256","1140060","The First National Bank of Hooker","Hooker","OK","73945","12/31/2014","2/18/2015","N","119 North Broadway","HOOKER NATIONAL BANCSHARES, INC.","1","0","0","2","0","Texas","","","6/23/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.hookerbank.com","9936","3318","5265","1353","0"
"4690","0","870856","1472079","The First National Bank of Hope","Hope","KS","67451","12/31/2014","2/18/2015","N","112 North Main Street","HOPE BANCSHARES, INC.","2","0","0","2","1","Dickinson","","","1/1/1923","1/1/1934","4/20/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.fnbks.com","18257","3611","8037","4675","1934"
"4692","0","814953","1059519","The First National Bank of Howard","Howard","KS","67349","12/31/2014","2/18/2015","N","101 S Wabash St","FIRST HOWARD BANKSHARES, INC.","1","0","0","2","1","Elk","","","1/1/1885","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","","620","183","437","0","0"
