cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncothr,nccomrer,idncgtpr
"15610","0","145741","1245321","Farmers and Merchants State Bank","Winterset","IA","50273","12/31/2014","2/18/2015","NM","101 West Jefferson","FARMERS & MERCHANTS BANCORP","4","0","0","2","0","Madison","19780","Des Moines-West Des Moines, IA","8/11/1938","8/11/1938","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.fmsbiowa.com","3.18480031302037E-02","5.34400097718875E-02","0","0","0","0.202675314146737","0","0.229900157645822","0","0","","0","0","0","0"
"10571","0","388753","0","Farmers and Merchants State Bank of Alpha","Alpha","MN","56111","12/31/2014","2/18/2015","NM","210 North Main Street","","1","0","0","2","0","Jackson","","","8/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","famstatebankofalpha.com","2.6003772568041","2.18024538794245","0","0","0","8.44444444444444","","8.44444444444444","0.645716745587602","1.70068027210884","","1.70068027210884","4.08734602463606","","50.4317789291883"
"8845","0","269759","1121984","Farmers and Merchants State Bank of Appleton","Appleton","MN","56208","12/31/2014","2/18/2015","NM","239 North Miles","MPS INVESTMENT COMPANY","1","0","0","2","1","Swift","","","2/20/1915","1/1/1934","10/5/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.farmers-merchants.com","0.760602874167543","1.06053910737958","","0","","8","","8","0","0.677966101694915","","0.677966101694915","0.633263743910926","","0"
"1599","15528","334657","1992335","Farmers and Merchants State Bank of Blooming Prairie","Blooming Prairie","MN","55917","12/31/2014","2/18/2015","NM","245 East Main Street","COUNTRY BANKERS, INC.","2","0","0","2","1","Steele","","","5/7/1904","1/1/1934","5/22/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.fmbankmn.com","2.47534622640063","2.43125510481895","0","6.29573555387333","0","3.43864548786874","0","3.588669277712","2.01056837221291","3.12049927988478","","3.12049927988478","2.68369921099243","","0"
"11324","13394","321330","2397366","Farmers and Merchants State Bank of Bushnell","Bushnell","IL","61422","12/31/2014","2/18/2015","NM","484 East Main Street","PRAIRIELAND BANCORP EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","2","0","0","2","0","Mcdonough","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","www.bushnellbank.com","0.129214143075297","5.01328520579536E-02","0","0","","0.113520263367011","0","0.116890707188778","0","0.773958570452993","","0.773958570452993","0","","0"
"8756","0","864248","2072270","Farmers and Merchants State Bank of Neola, Iowa","Neola","IA","51559","12/31/2014","2/18/2015","NM","300 Front Street","FMSB BANCORP","2","0","0","2","1","Pottawattamie","36540","Omaha-Council Bluffs, NE-IA","1/1/1886","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","WWW.FMSB-IOWA.COM","0","0","0","0","0","0","","0","0","0","","0","0","",""
"10165","12484","728957","1123791","Farmers and Merchants State Bank of Pierz","Pierz","MN","56364","12/31/2014","2/18/2015","NM","80 Main Street N","FARMERS & MERCHANTS AGENCY, INC.","2","0","0","2","1","Morrison","","","1/1/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.fmpierz.com","0.36182587503551","0.4332892998679","0","0.118198652535361","0","1.51793731560269","0","1.59171411917679","0.293321299638989","0.554016620498615","","0.554016620498615","0","","0"
"1901","0","762353","1122981","Farmers and Merchants State Bank of Sacred Heart","Sacred Heart","MN","56285","12/31/2014","2/18/2015","NM","200 West Maple Street","POE INVESTMENT COMPANY","1","0","0","2","1","Renville","","","3/4/1905","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.fandmsacredheart.com","1.37720901889092","4.22142572680207","","0","","13.8743455497382","","13.8743455497382","0","1.40280561122244","","1.40280561122244","0","","0"
"13382","12107","770451","2780717","Farmers and Merchants State Bank of Springfield","Springfield","MN","56087","12/31/2014","2/18/2015","NM","101 North Marshall Avenue","PIESCO, INC.","2","0","0","2","0","Brown","","","1/1/1918","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.fmb-ebank.com","2.41721053903795E-03","0","","0","","0","0","0","0","9.21234454168586E-02","","9.21234454168586E-02","0","","0"
"13662","0","411651","2911931","Farmers and Merchants State Bank, Bloomfield, Nebraska","Bloomfield","NE","68718","12/31/2014","2/18/2015","NM","103 N Broadway St","LAURITZEN INVESTMENTS, INCORPORATED","6","0","1","2","0","Knox","","","1/1/1895","1/17/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","West","www.fandmstatebank.com","0.227362068782338","0.400722872632985","","2.78080697928026","","0","","0","1.01533808597969","2.09840810419682","","2.09840810419682","0","","0"
"8405","9850","289515","1118238","Farmers and Merchants Trust Company of Chambersburg","Chambersburg","PA","17201","12/31/2014","2/18/2015","NM","20 South Main Street","FRANKLIN FINANCIAL SERVICES CORPORATION","28","0","0","4","0","Franklin","16540","Chambersburg-Waynesboro, PA","1/10/1906","1/1/1934","11/29/2008","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","fmtrustonline.com","1.73512903758323","2.0230941766123","7.79971358428805","2.26490047955566","0","0.709495956165023","0.266862365734872","0.785095715587967","1.79440522646556","0.276243093922652","","0.276243093922652","0","0","0"
"14445","14748","51842","2653071","Farmers and Merchants Union Bank","Columbus","WI","53925","12/31/2014","2/18/2015","NM","159 West James Street","JEWEL BOX FINANCIAL SERVICES, INC.","6","0","0","2","0","Columbia","31540","Madison, WI","9/5/1861","6/5/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","WWW.FMUB.COM","1.28090374421161","1.59830421933747","0","0.610532839092464","0","4.83970597319167","0","5.18119296389366","0","1.28158183815452","","1.28158183815452","0","","0"
"22888","0","658924","0","Farmers and Miners Bank","Pennington Gap","VA","24277","12/31/2014","2/18/2015","SM","41526 West Morgan Avenue","","6","0","0","8","0","Lee","","","7/2/1979","7/2/1979","3/24/2011","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://www.farmersandminersbank.com","2.55759406226906","3.39296863226334","0","3.14532792530803","0","3.52439700582201","","3.52439700582201","0","0.148464322167579","","0.148464322167579","0","","0"
"10896","0","672041","1209659","Farmers and Traders Savings Bank","Douds","IA","52551","12/31/2014","2/18/2015","NM","14155 Hwy 98","FARMERS AND TRADERS BANCORPORATION, INC.","1","0","0","8","0","Van Buren","","","5/20/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","","0.762882308065747","1.08274560445018","","","","1.40174897119342","","1.40174897119342","0","0","","0","8.75656742556918E-02","","0"
"2850","0","307062","2142306","Farmers Bank","Buhl","ID","83316","12/31/2014","2/18/2015","SM","914 Main Street","FARMERS BANCORPORATION, INC.","6","0","0","2","0","Twin Falls","","","5/11/1917","1/1/1934","1/1/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","www.farmersnatlbank.com","2.92794326065565","3.43083573487032","10.2172907998151","4.64981670847","0","8.59173700577521","3.125","9.62696819190531","0.252277133069549","1.35153399107988E-02","0.137931034482759","0","4.78302387267905","0","2.30395265271613"
"15810","9985","401447","0","Farmers Bank","Hamburg","AR","71646","12/31/2014","2/18/2015","NM","210 North Main","","1","0","0","7","0","Ashley","","","4/15/1941","4/15/1941","2/27/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","www.farmersbankhamburg.com","0.778357854769815","0.490952447748632","0","2.51450676982592","","0.471799270855672","","0.471799270855672","0","4.61689587426326","","4.61689587426326","0","","0"
"57335","0","3020447","3020438","Farmers Bank","Ault","CO","80610","12/31/2014","2/18/2015","SM","119 First Street","FARMERS BANK HOLDING COMPANY","2","0","0","2","0","Weld","24540","Greeley, CO","12/28/2001","12/28/2001","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","www.farmersbank-weld.com","0.17718289864818","0.214390672801291","0.253239982124237","0","0","0.791269944785009","0","1.0310446408339","0.436066013685764","0","","0","0","","0"
"1296","0","325141","1417511","Farmers Bank","Greenwood","AR","72936","12/31/2014","2/18/2015","NM","71 West Center","WILKINSON BANKING CORPORATION","11","0","0","7","0","Sebastian","22900","Fort Smith, AR-OK","8/1/1907","1/1/1934","5/26/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.gofarmersbank.com","1.15921306285029","1.47254386818462","0","0","0","2.07410114669469","0","2.07628281350041","0","0","","0","0","","0"
"2429","0","619327","4553960","Farmers Bank","Windsor","VA","23487","12/31/2014","2/18/2015","SM","50 East Windsor Boulevard","FARMERS BANKSHARES, INC.","6","0","0","4","0","Isle Of Wight","47260","Virginia Beach-Norfolk-Newport News, VA-NC","11/15/1919","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","http://www.farmersbankva.com","2.38034874221809","2.91773132208005","1.00027871543154","2.786938247656","11.1004390779363","2.82313913920761","0.352818539010504","3.49271897413606","0","0","","0","0","","0"
"8661","12373","524757","1095807","Farmers Bank","Parsons","TN","38363","12/31/2014","2/18/2015","SM","29 East Main Street","TOWNSEND FINANCIAL CORPORATION","1","0","0","8","0","Decatur","","","3/9/1907","1/1/1934","9/8/2008","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","www.farmers-bank.com","3.17552297618358","3.26007859118032","0","2.9044647143543","","3.82380759356844","","3.82380759356844","1.50987224157956","4.10427066001109","","4.10427066001109","","","0"
"15437","13940","728742","1098732","Farmers Bank & Capital Trust Company","Frankfort","KY","40601","12/31/2014","2/18/2015","SM","125 West Main St","FARMERS CAPITAL BANK CORPORATION","9","0","0","8","0","Franklin","","","2/16/1850","1/1/1934","5/8/2010","Stock","0","1","FED","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","http://www.farmersbankky.com","1.70941534103777","1.9737036708374","10.3702499051336","1.38870223536263","0","1.42367386751585","0","1.56676717129462","6.59864981473022E-02","1.51400454201363E-02","","1.51400454201363E-02","4.18235048097031E-02","","0"
"17614","10157","482156","1055155","Farmers Bank & Trust","Great Bend","KS","67530","12/31/2014","2/18/2015","NM","1017 Harrison Street","FARMERS ENTERPRISES, INC.","9","0","0","2","1","Barton","","","8/1/1907","6/7/1956","6/27/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.farmersbankks.com","0.454429209371865","0.478883430442896","0.793456032719836","0.470379846486912","0","0.97994294751467","0","1.08711692655812","0.739344018260309","0","","0","0","","0"
"4621","0","984351","1062854","Farmers Bank & Trust","Atwood","KS","67730","12/31/2014","2/18/2015","NM","101 South 4th Street","RAWLINS BANCSHARES, INC.","3","0","0","2","1","Rawlins","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.farmersbank-trust.com","4.01006160912836E-02","0","0","0","","0","","0","0","1.15062761506276","","1.15062761506276","0","","0"
"1291","10472","12946","1135413","Farmers Bank & Trust Company","Magnolia","AR","71753","12/31/2014","2/18/2015","SM","200 East Main","MAGNOLIA BANKING CORPORATION","17","0","1","4","1","Columbia","","","1/1/1906","1/1/1934","11/5/2008","Stock","0","1","FED","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Western","www.myfbtbank.com","1.94166853235097","2.25217169358241","1.97651895481678E-02","0.19492795501964","9.39426268373637","4.32878805689432","0","4.33149756140594","7.45761809005074E-02","1.13210144179485","0","1.16398372545551","0","","2.02156334231806"
"12869","13658","262741","1246962","Farmers Bank and Trust Company","Marion","KY","42064","12/31/2014","2/18/2015","NM","201 South Main Street","FARMERS BANCORP, INC. OF MARION, KENTUCKY","3","0","0","2","1","Crittenden","","","12/1/1899","1/1/1934","6/1/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","www.farmersbankmarion.com","0.282843171428856","0.290837984678407","0","0","","0.293269230769231","0","0.298106291997557","0","0.69365798414496","","0.69365798414496","0","0","0"
"17339","0","457659","1061062","Farmers Bank and Trust Company","Nebraska City","NE","68410","12/31/2014","2/18/2015","NM","202 South Eighth Street","FARMERS BANCSHARES, INC.","1","0","0","2","1","Otoe","","","9/1/1884","7/9/1954","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.farmersbanknc.com","0","0","","0","","0","0","0","0","0","","0","0","",""
"1027","16010","33147","1247615","Farmers Bank and Trust Company","Blytheville","AR","72315","12/31/2014","2/18/2015","SM","400 West Main Street","FARMERS BANCORP INC.","9","0","1","4","1","Mississippi","","","3/16/1908","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","www.fbtbly.com","0.74502953931333","0.841593087762365","1.34931529782034","0.36159898275451","0","1.80606117914047","0","1.95569814669443","0.371492069025623","0.521920668058455","","0.521920668058455","1.51402464938377","","10.9694862881421"
"2765","9952","46941","1098554","Farmers Bank and Trust Company, Princeton, Kentucky","Princeton","KY","42445","12/31/2014","2/18/2015","NM","111 West Washington Street","UNITED BANCORP OF PRINCETON, INC.","2","0","0","4","1","Caldwell","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","http://www.farmersbk.com","0.540120299521257","0.44645634994711","0","0.761978064267847","0","0.37923981591955","8.66926744690074E-02","0.450832714543333","2.20848056537102","0.262161374890766","","0.262161374890766","0","","0"
"18528","0","139955","1056170","Farmers Bank of Cook","Cook","NE","68329","12/31/2014","2/18/2015","NM","129 West Main Street","BANCOOK CORPORATION","8","0","0","2","0","Johnson","","","5/1/1890","5/18/1962","6/4/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.fbcdirect.com","0","0","","0","0","0","","0","0","0","","0","0","",""
"16103","0","3458","1061165","Farmers Bank of Green City","Green City","MO","63545","12/31/2014","2/18/2015","NM","1 Lincoln Street","GREEN CITY BANCSHARES INC.","2","0","0","2","0","Sullivan","","","11/21/1943","11/22/1943","2/24/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","www.fbgconline.com","0.294144266449452","0.442267129346125","0","0","0","1.84240362811791","","1.84240362811791","0","0","","0","0","","0"
"8267","10998","742355","1066094","Farmers Bank of Lincoln","Lincoln","MO","65338","12/31/2014","2/18/2015","SM","Main And Highway 65","LINCOLN BANCSHARES, INC.","2","0","0","8","1","Benton","","","1/11/1890","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","http://www.fblmo.com","6.46497697676566E-02","7.17017208413002E-02","0","0","0","0.118594653357711","","0.118594653357711","0","3.51000351000351E-02","","3.51000351000351E-02","0","","0"
"8268","0","743950","0","Farmers Bank of Lohman, Missouri","Lohman","MO","65053","12/31/2014","2/18/2015","NM","2903 Main Street","","2","0","0","7","0","Cole","27620","Jefferson City, MO","2/23/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","www.farmersbankoflohman.com","0.815624064651302","0.625718299067807","0","0","0","0","0","0","0","2.97176820208024","","2.97176820208024","0","","0"
"4539","0","303952","1249495","Farmers Bank of Northern Missouri","Unionville","MO","63565","12/31/2014","2/18/2015","SM","1604 Main Street","NORTHERN MISSOURI BANCSHARES, INC.","7","0","1","2","0","Putnam","","","6/1/1901","1/1/1934","6/24/2011","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","www.onlinefarmersbank.com","0.371646840207741","0.339263313946858","0","0","","0.176012845849802","","0.176012845849802","0","0.771491550330639","","0.771491550330639","0.438177874186551","","0"
"34711","9008","19972","0","Farmers Building and Savings Bank","Rochester","PA","15074","12/31/2014","2/18/2015","SB","290 West Park","","1","0","0","8","0","Beaver","38300","Pittsburgh, PA","6/30/1894","12/9/1997","5/3/2012","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","","4.62347927528986","4.63761194029851","0","","","4.80217606330366","","4.80217606330366","0","0","","","","","0"
"266","12120","842116","1071511","Farmers Deposit Bank","Cynthiana","KY","41031","12/31/2014","2/18/2015","NM","101 East Pike Street","FARMERS DEPOSIT BANCORP, INC.","4","0","0","7","1","Harrison","","","1/1/1866","1/1/1934","7/25/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","www.farmersdepositbankky.com","3.54651057429188","3.25851782240969","0","4.42263214305861","0","2.85640761708698","0","2.96094750320102","7.91841631673665","1.10364683301344","","1.10364683301344","2.00940572894399","","0.868676545733265"
"10514","14380","449841","2753869","Farmers Deposit Bank of Middleburg, Inc.","Middleburg","KY","42541","12/31/2014","2/18/2015","NM","2959 Shorttown Road","JOHN R TURNER HOLDING COMPANY","2","0","0","4","1","Casey","","","1/1/1904","1/1/1934","4/1/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","St. louis","Central","Southeast","www.farmersdeposit.com","1.07492238298869","1.43516145566376","19.3009118541033","0","0","1.14440282979609","0","1.14774624373957","0","0.08","","0.08","0","","0"
"16910","0","449430","3438051","Farmers Exchange Bank","Louisville","AL","36048","12/31/2014","2/18/2015","NM","1920 Main Street","FEB BANCSHARES, INC.","4","0","0","4","1","Barbour","","","1/1/1917","5/29/1950","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","www.febala.com","2.42305540011192","2.73796886058033","7.88741107330653","0","0","1.16195924204505","0","1.20499796077268","2.36255440092371","0.981996726677578","","0.981996726677578","0","","0"
"15118","16041","1002850","1060841","Farmers Exchange Bank","Cherokee","OK","73728","12/31/2014","2/18/2015","NM","419 South Grand Street","FARMERS EXCHANGE BANCORPORATION, INC.","5","0","0","4","1","Alfalfa","","","3/2/1935","5/3/1935","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.farmereb.com","0.486141266932862","1.15813554475265","0","0","0","1.32732875088884","","1.32732875088884","0","1.07086614173228","","1.07086614173228","0.399361022364217","0","0"
"15189","11986","229940","3153215","Farmers Exchange Bank","Neshkoro","WI","54960","12/31/2014","2/18/2015","NM","846 North Main Street","FEB BANCSHARES, INC.","3","0","0","8","0","Marquette","","","5/4/1908","1/1/1934","6/18/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.febanker.com","2.63273513805806","3.05439149781829","","6.63653174440107","","2.38880248833593","0","2.57700825447957","1.42152023692004","0","","0","0","","0"
"4611","0","137559","0","Farmers National Bank","Phillipsburg","KS","67661","12/31/2014","2/18/2015","N","759 State Street","","5","0","0","2","0","Phillips","","","2/26/1921","1/1/1934","1/19/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.farmersnationalbankonline.com","3.42271895528086E-02","6.52694176517514E-02","","0","","0.195524657831849","","0.195524657831849","2.15796288303841E-02","7.51597143930853E-02","","7.51597143930853E-02","0","","0"
"15928","0","166849","2156835","Farmers National Bank of Griggsville","Griggsville","IL","62340","12/31/2014","2/18/2015","N","108 West Quincy Street","GRIGGSVILLE BANCSHARES, INC","4","0","0","2","1","Pike","","","2/13/1943","2/13/1943","10/3/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.fnbgriggsville.com","1.97241225461035","2.72014625633639","0","1.19107532293239","","2.03191367236827","","2.03191367236827","2.12040893600909","0.611376927166401","","0.611376927166401","0","","54.4769085768143"
"14807","13236","774347","1203460","Farmers Savings Bank","Colesburg","IA","52035","12/31/2014","2/18/2015","NM","205 Main Street","MARJON BANCORPORATION, INC.","5","0","0","2","1","Delaware","","","1/1/1907","10/16/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.farmerssavingsbank.com","0.632731213209297","0.75783378746594","0","3.58957366909653","","0.280112044817927","","0.280112044817927","1.7508717263892","0.955414012738854","","0.955414012738854","0.100500163604917","0","0"
"13025","11920","205346","1207338","Farmers Savings Bank","Mineral Point","WI","53565","12/31/2014","2/18/2015","NM","305 Doty Street","SOUTHERN WISCONSIN BANCSHARES CORPORATION","6","0","0","8","1","Iowa","31540","Madison, WI","1/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","WWW.FARMERSSAVINGS.COM","0.194200065167807","0.304393101948802","0","0.355978260869565","0","0.363106044822763","0","0.369439481573449","0","3.18305457491753E-02","","3.18305457491753E-02","0.144468904788112","","0"
"8097","0","431846","1404753","Farmers Savings Bank","Victor","IA","52347","12/31/2014","2/18/2015","NM","606 Third Street","FSB OF VICTOR, INC.","1","0","0","2","1","Iowa","","","1/29/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","","0","0","","0","","0","","0","0","0","","0","0","",""
"10500","15411","380346","1889846","Farmers Savings Bank","Wever","IA","52658","12/31/2014","2/18/2015","NM","3542 168th Street","FSB BANCORP","3","0","0","2","1","Lee","","","10/9/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.fsbwever.com","1.97982999285931","2.290718775478","0","9.13227679271928","","0.968721597836448","","0.968721597836448","0.394206087275394","3.30196466897804E-02","","3.30196466897804E-02","2.5704989154013","","0"
"18284","0","624648","1416569","Farmers Savings Bank","Fostoria","IA","51340","12/31/2014","2/18/2015","NM","10 Highway Avenue Northwest","FOSTORIA BANKSHARES, INC.","2","0","0","2","0","Clay","","","8/24/1916","8/4/1960","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.fsbfostoria.com","8.39366278459763E-02","6.92632696880844E-03","0","0","0","1.88383045525903E-02","0","1.93124758594052E-02","0.15527950310559","0.432900432900433","","0.432900432900433","0.217766764286251","","0"
"18394","0","741844","1889499","Farmers Savings Bank","Marshalltown","IA","50158","12/31/2014","2/18/2015","NM","205 West Main Street","BEAMAN BANCSHARES, INC.","3","0","0","2","0","Marshall","","","4/1/1894","6/1/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.fsb-iowa.com","2.3291229956105","2.63215081219101","92.4528301886792","1.03248776145972","0","5.42868127643214","5.70071258907363","5.4098495436981","4.51445717403164","0","","0","0","","0"
"25668","0","656247","0","Farmers Savings Bank","Frederika","IA","50631","12/31/2014","2/18/2015","NM","103 3rd St","","1","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","2/26/1926","10/9/1984","3/31/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://frederikabank.com","0.614320585842148","0.376511476359424","0","0","","0.830803642754434","","0.830803642754434","0","1.69712793733681","","1.69712793733681","1.08873974645787","","0"
"10122","0","368344","1202333","Farmers Savings Bank & Trust","Traer","IA","50675","12/31/2014","2/18/2015","NM","611 Second Street","TALEN, INC.","2","0","0","2","1","Tama","","","1/1/1915","1/1/1934","5/12/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.fsb-traer.com","0.218348178698922","0","0","0","","0","0","0","2.65654648956357","0.120918984280532","0.869565217391304","0","7.82132614930043E-02","","0"
"9122","0","228055","1126523","Farmers Security Bank","Washburn","ND","58577","12/31/2014","2/18/2015","NM","710 Main Street","MCLEAN BANK HOLDING COMPANY","1","0","0","2","0","Mclean","","","10/30/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.fsbwashburn.com","0","0","0","0","","0","","0","0","0","","0","0","",""
"9295","0","749840","1201756","Farmers State Bank","Lake View","IA","51450","12/31/2014","2/18/2015","SM","401 Main Street","JEMS, INC.","1","0","0","2","0","Sac","","","1/1/1914","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","http://www.fsblv.com","2.81175312807536E-02","0.056330094352908","","","","8.10536980749747E-02","","8.10536980749747E-02","0","0","","0","0","","0"
"879","14287","773032","2645937","Farmers State Bank","Lincolnton","GA","30817","12/31/2014","2/18/2015","NM","U.S. Hwy. 378 & Ward Ave.","LINCOLN BANCSHARES, INC.","2","0","0","8","1","Lincoln","12260","Augusta-Richmond County, GA-SC","12/2/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","","2.90234665345273","3.61089665821109","0","7.3559023408004","","1.66417751226798","24.4618395303327","1.24225852015501","0","4.62463388315092E-02","","4.62463388315092E-02","0","","0"
"13407","0","875057","1109320","Farmers State Bank","Center","TX","75935","12/31/2014","2/18/2015","NM","115 Shelbyville Street","FARMERS BANCSHARES, INC.","6","0","0","2","1","Shelby","","","7/7/1910","1/1/1934","7/21/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.farmersbankcentertx.com","6.77307087198123","6.49421193232413","0","31.8360844359871","","0.387111910534136","","0.387111910534136","10.3035143769968","0.121643930836736","","0.121643930836736","3.7867410426947","","0"
"13897","10013","757452","1067000","Farmers State Bank","Cameron","MO","64429","12/31/2014","2/18/2015","NM","124 East Third St.","FSC BANCSHARES, INC.","9","0","0","5","0","Clinton","28140","Kansas City, MO-KS","1/1/1934","2/14/1934","1/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.fscbank.com","0.605636147580039","0.634977890828581","0","0.439358332481864","0","0.830952022860581","0","0.843422923166462","0.27063599458728","0.559019565684799","","0.559019565684799","0","0","8.15165876777251"
