cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"27477","0","1377521","0","Merchants Bank of California, National Association","Carson","CA","90745","12/31/2014","2/18/2015","N","One Civic Plaza, Suite 100","","1","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","3/31/1989","3/31/1989","5/25/2010","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","http://www.merchantsbankca.com","29505","1325","254","13","12680","30520","41","0","0","","","1106"
"8056","0","963945","3530786","Merchants Bank of Indiana","Lynn","IN","47355","12/31/2014","2/18/2015","NM","7375 South Us Highway 27","MERCHANTS BANCORP","4","0","0","9","0","Randolph","","","6/23/1923","1/1/1934","4/1/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.merchantsbankofindiana.com","291010","3582","34","4","221289","1321132","447","0","0","","","16547"
"8866","13801","779351","1128769","Merchants Bank, National Association","Winona","MN","55987","12/31/2014","2/18/2015","N","100-106 East Third Street","MERCHANTS FINANCIAL GROUP, INC.","23","0","1","4","0","Winona","","","1/1/1875","1/1/1934","2/14/2014","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.merchantsbank.com","326771","70351","43146","2501","183368","836406","506","2897","8","","","23432"
"58184","0","3487433","0","Merchants Commercial Bank","St Thomas","VI","802","12/31/2014","2/18/2015","NM","4608 Tutu Park Mall","","0","0","0","4","0","Saint Thomas","","","10/30/2006","10/30/2006","3/27/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","http://www.mcbvi.com","50789","2589","0","0","1108","53844","96","0","0","","","3355"
"1125","0","289757","1363908","Merchants State Bank","Freeman","SD","57029","12/31/2014","2/18/2015","SM","305 S. Main St","H & W HOLDING COMPANY","4","0","0","2","1","Hutchinson","","","8/8/1899","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.msb-sd.com","75512","6402","11885","461","31664","42736","48","415","1","","","1673"
"17180","7994","576608","4436559","Meredith Village Savings Bank","Meredith","NH","3253","12/31/2014","2/18/2015","SB","24 State Route 25","NEW HAMPSHIRE MUTUAL BANCORP","13","0","0","4","0","Belknap","","","1/1/1869","1/28/1953","1/2/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","www.mvsb.com","360217","36371","31153","1223","146430","170460","247","7567","19","","","31583"
"57777","0","3271799","0","Meridian Bank","Paoli","PA","19301","12/31/2014","2/18/2015","NM","1776 E. Lancaster Avenue","","2","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/8/2004","7/8/2004","5/13/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.meridianbanker.com","261774","2815","2755","88","194092","199184","193","0","0","","","16344"
"11895","10439","3565265","1123193","Meridian Bank Texas","Fort Worth","TX","76102","12/31/2014","2/18/2015","NM","100 Lexington St, Suite 100","MARQUETTE FINANCIAL COMPANIES","5","0","0","4","1","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","4/9/1907","1/1/1934","6/6/2014","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Dallas","Dallas","Southern","West","www.meridianbanktexas.com","169725","5008","5765","153","74152","200215","272","1151","2","","","26407"
"22644","0","978369","1123193","Meridian Bank, National Association","Phoenix","AZ","85016","12/31/2014","2/18/2015","N","2198 East Camelback Road","MARQUETTE FINANCIAL COMPANIES","16","0","0","4","1","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","5/1/1978","5/1/1978","11/14/2011","Stock","0","0","OCC","DIF","San Francisco","KANSAS CITY","Phoenix","San Francisco","Western","Western","www.meridianbank.com","390779","11558","20591","590","246600","164844","278","1634","6","","","20697"
"4675","0","667850","3488289","Merit Bank","Overland Park","KS","66210","12/31/2014","2/18/2015","NM","10000 College Boulevard","COMMUNITY BANCSHARES OF KANSAS, INC.","3","0","0","4","0","Johnson","28140","Kansas City, MO-KS","9/21/1904","1/1/1934","8/18/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.meritbanks.com","49567","1395","2375","72","36899","15476","31","769","3","","","3283"
"34519","0","2615190","0","Merrick Bank","South Jordan","UT","84095","12/31/2014","2/18/2015","NM","10705 S Jordan Gateway, # 20","","1","0","0","3","0","Salt Lake","41620","Salt Lake City, UT","9/22/1997","9/22/1997","12/15/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","http://www.merrickbank.com","1627468","202951","34605","4295","1260605","61792","59","0","0","","","10874"
"30120","4783","929174","0","Merrill Federal Savings and Loan Association","Merrill","WI","54452","12/31/2014","2/18/2015","SA","907 East Main St","","1","0","0","4","0","Lincoln","","","1/1/1924","2/10/1941","7/7/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","www.merrillfederal.com","27424","2661","2062","73","11849","10353","12","0","0","","","2526"
"90240","0","875909","0","Merrimac Savings Bank","Merrimac","MA","1860","12/31/2014","2/18/2015","SB","1 West Main Street","","2","0","1","5","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/19/1871","11/19/1985","10/23/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","","45836","6326","3105","119","12234","20569","26","0","0","","","6753"
"17960","13444","74403","4436559","Merrimack County Savings Bank","Concord","NH","3301","12/31/2014","2/18/2015","SB","89 North Main Street","NEW HAMPSHIRE MUTUAL BANCORP","7","0","0","4","0","Merrimack","","","1/1/1867","1/22/1959","5/3/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","http://www.mcsbnh.com","338065","33359","43975","1814","155890","144304","190","0","0","","","3951"
"30776","5902","435077","0","MetaBank","Storm Lake","IA","50588","12/31/2014","2/18/2015","SA","121 East Fifth St","","11","0","1","9","0","Buena Vista","","","1/1/1954","9/6/1955","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","http://www.metabank.com","1206425","12069","13351","1162","58815","568954","168","306","1","","","41588"
"16539","0","55336","2699583","Metairie Bank & Trust Company","Metairie","LA","70004","12/31/2014","2/18/2015","NM","3344 Metairie Road","ALBERT J. ORTTE FAMILY LIMITED PARTNERSHIP","7","0","0","4","0","Jefferson","35380","New Orleans-Metairie, LA","2/15/1947","2/15/1947","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://www.METAIRIEBANK.COM","226917","18782","11510","690","34857","68025","152","2095","5","","","5524"
"26512","0","157379","0","Methuen Co-operative Bank","Methuen","MA","1844","12/31/2014","2/18/2015","SB","243 Broadway","","1","0","0","5","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1923","1/23/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","WWW.METHUENCOOP.COM","60640","5745","6899","514","27899","10632","25","985","2","","","5166"
"27510","0","1394621","0","Metro Bank","Pell City","AL","35128","12/31/2014","2/18/2015","NM","800 Martin Street South","","9","0","0","4","0","Saint Clair","13820","Birmingham-Hoover, AL","5/30/1989","5/30/1989","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://www.metrobankpc.com","386137","28428","57777","1287","227263","120925","220","11203","34","","","30246"
"34308","0","2496081","2496063","Metro Bank","Louisville","KY","40211","12/31/2014","2/18/2015","NM","2901 West Broadway","LOUISVILLE DEVELOPMENT BANCORP, INC.","1","0","0","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","1/6/1997","1/6/1997","2/9/2011","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","www.metrobankky.com","24961","510","0","0","24939","3163","6","0","0","","","3162"
"58653","0","3650273","3650255","Metro Bank","Douglasville","GA","30135","12/31/2014","2/18/2015","NM","9340 The Landing Drive","METRO BANCSHARES, INC.","3","0","0","4","0","Douglas","12060","Atlanta-Sandy Springs-Roswell, GA","1/28/2008","1/28/2008","1/30/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","www.metrobankga.com","80731","2489","7468","165","39171","93963","155","288","1","","","16395"
"26255","11852","775214","2807614","Metro Bank","Lemoyne","PA","17043","12/31/2014","2/18/2015","NM","1249 Market St","METRO BANCORP, INC.","33","0","0","4","0","Cumberland","25420","Harrisburg-Carlisle, PA","6/1/1985","6/1/1985","7/21/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.mymetrobank.com","1131633","237946","22305","2161","120763","1245007","940","1023","3","","","103503"
"58181","0","3437456","4750086","Metro City Bank","Doraville","GA","30340","12/31/2014","2/18/2015","NM","5441 Buford Highway","METROCITY BANKSHARES, INC.","8","0","1","4","0","Dekalb","12060","Atlanta-Sandy Springs-Roswell, GA","4/4/2006","4/4/2006","3/19/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.metrocitybank.com","309207","13604","6761","696","200525","151083","262","0","0","","","62602"
"58402","0","3634394","0","Metro Phoenix Bank","Phoenix","AZ","85008","12/31/2014","2/18/2015","NM","4686 E Van Buren, Suite 150","","1","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","9/13/2007","9/13/2007","7/14/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","www.metrophoenixbank.com","55342","1345","417","13","18421","23984","50","0","0","","","4672"
"22346","10760","699132","3637984","Metropolitan Bank","Crystal Springs","MS","39059","12/31/2014","2/18/2015","NM","201 S. Jackson Street","METROPOLITAN BANCGROUP, INC.","11","0","1","4","0","Copiah","27140","Jackson, MS","10/11/1976","10/11/1976","3/1/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","http://www.themetropolitanbank.com","437384","11540","3541","119","115773","343399","391","1922","5","","","63441"
"25869","8804","534466","1139439","Metropolitan Bank","Oakland","CA","94606","12/31/2014","2/18/2015","NM","250 East 18th Street","MET FINANCIAL CORPORATION","4","0","0","4","1","Alameda","41860","San Francisco-Oakland-Hayward, CA","9/1/1983","12/17/1984","2/15/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","","92345","4502","4950","412","66182","21213","30","291","1","","","11902"
"33656","0","449515","0","Metropolitan Bank and Trust Company","New York","NY","10022","12/31/2014","2/18/2015","OI","10 East 53rd Street","","1","0","0","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","9/5/1962","6/1/1983","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","","9567","","0","","","2454","4","0","0","0","0",""
"57488","0","3153233","3153224","Metropolitan Capital Bank & Trust","Chicago","IL","60611","12/31/2014","2/18/2015","NM","9 East Ontario Street","METROPOLITAN CAPITAL BANCORP, INC.","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/25/2005","1/25/2005","12/19/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.metcapbank.com","110885","1745","1511","15","74797","57186","107","0","0","","","8530"
"34699","0","2705895","2702577","Metropolitan Commercial Bank","New York","NY","10016","12/31/2014","2/18/2015","SM","99 Park Avenue, 4th Floor","PASL HOLDING LLC","6","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","6/21/1999","6/21/1999","1/1/2014","Stock","0","0","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","http://www.metropolitanbankny.com","204783","3926","1736","94","98043","416758","408","501","1","","","16525"
"24311","14731","294256","3149339","Metropolitan National Bank","Springfield","MO","65802","12/31/2014","2/18/2015","N","600 South Glenstone Avenue","MARSHFIELD INVESTMENT COMPANY EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","13","0","0","4","1","Greene","44180","Springfield, MO","1/7/1983","1/7/1983","4/30/2009","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.MetroNationalBank.com","272799","23811","17603","903","88360","88307","158","0","0","","","4834"
"30099","4742","849777","0","Metuchen Savings Bank","Metuchen","NJ","8840","12/31/2014","2/18/2015","SB","429 Main St","","2","0","0","5","0","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1897","12/30/1960","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.metuchensavingsbank.com","154625","9536","22101","1149","60030","49017","103","1701","5","","","4600"
"1945","0","772754","0","Metz Banking Company","Nevada","MO","64772","12/31/2014","2/18/2015","NM","123 North Osage Boulevard","","2","0","0","2","1","Vernon","","","9/14/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","http://www.metzbank.com","50097","4007","3601","141","24489","8977","21","0","0","","","1510"
"32293","8104","367178","0","Miami Savings Bank","Miamitown","OH","45041","12/31/2014","2/18/2015","SA","8008 Ferry Street","","3","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","12/27/1909","3/26/1985","1/4/2012","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.miamisavingsbank.com","68695","4953","8377","298","46664","18620","34","553","2","","","16117"
"11459","0","873259","1978151","Mid America Bank","Linn","MO","65051","12/31/2014","2/18/2015","NM","502 E Main St","FRIENDSHIP BANCSHARES, INC.","5","0","0","4","1","Osage","27620","Jefferson City, MO","4/12/1914","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","http://www.midambk.com","126043","9948","14041","591","40716","190953","71","252","1","","","31400"
"15183","14164","659042","3711866","Mid America Bank","Janesville","WI","53545","12/31/2014","2/18/2015","NM","2317 Milton Avenue","WISCONSIN BANCORP, INC.","4","0","0","4","0","Rock","27500","Janesville-Beloit, WI","1/3/1910","1/6/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.bankmidamerica.com","43900","3090","3069","137","22319","34498","56","252","1","","","4822"
"1624","0","894151","2600347","Mid America Bank & Trust Company","Dixon","MO","65459","12/31/2014","2/18/2015","SM","216 West Second Street","MID AMERICA BANKING CORPORATION","3","0","0","4","0","Pulaski","","","1/3/1920","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","http://www.midamericabanking.com","84814","5280","5304","176","21524","30077","61","0","0","","","1082"
"9889","10447","786612","1944204","Mid Penn Bank","Millersburg","PA","17061","12/31/2014","2/18/2015","NM","349 Union Street","MID PENN BANCORP, INC.","14","0","0","4","0","Dauphin","25420","Harrisburg-Carlisle, PA","2/21/1868","1/1/1934","12/4/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","www.midpennbank.com","339620","24697","28035","1901","114348","269603","343","1515","5","","","10438"
"17374","0","919456","2521059","Mid-America Bank","Baldwin City","KS","66006","12/31/2014","2/18/2015","NM","802 Ames Street","MID-AMERICA BANKSHARES, INC.","4","0","0","4","0","Douglas","29940","Lawrence, KS","12/11/1900","12/16/1954","12/1/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","http://www.mid-americabank.com","67463","4420","4158","125","45259","11197","24","696","1","","","4002"
"30943","6149","773171","0","Mid-Central Federal Savings Bank","Wadena","MN","56482","12/31/2014","2/18/2015","SA","520 South Jefferson St","","3","0","0","5","1","Wadena","","","3/11/1957","3/11/1957","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.midcentralbank.com","71747","10649","6220","246","35656","4561","12","262","1","","","1108"
"15584","10756","950141","1133455","Mid-Missouri Bank","Springfield","MO","65809","12/31/2014","2/18/2015","NM","3546 East Sunshine","MID-MISSOURI BANCSHARES, INC.","15","0","0","4","0","Greene","44180","Springfield, MO","6/20/1872","2/24/1938","6/26/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.midmobank.com","370507","32377","20891","959","169936","144179","171","1051","3","","","30461"
"30133","4817","857875","0","Mid-Southern Savings Bank, FSB","Salem","IN","47167","12/31/2014","2/18/2015","SA","300 N Water Street","","4","0","0","8","0","Washington","31140","Louisville-Jefferson County, KY-IN","1/1/1891","2/6/1941","11/5/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","www.mid-southern.com","119767","10206","17882","814","74897","32394","56","2333","8","","","7428"
